STATE_CODE,STATE_CODE_EXP,SHRP_ID,SURVEY_DATE,CONSTRUCTION_NO,GATOR_CRACK_A_L,GATOR_CRACK_A_M,GATOR_CRACK_A_H,BLK_CRACK_A_L,BLK_CRACK_A_M,BLK_CRACK_A_H,EDGE_CRACK_L_L,EDGE_CRACK_L_M,EDGE_CRACK_L_H,LONG_CRACK_WP_L_L,LONG_CRACK_WP_L_M,LONG_CRACK_WP_L_H,LONG_CRACK_WP_SEAL_L_L,LONG_CRACK_WP_SEAL_L_M,LONG_CRACK_WP_SEAL_L_H,LONG_CRACK_NWP_L_L,LONG_CRACK_NWP_L_M,LONG_CRACK_NWP_L_H,LONG_CRACK_NWP_SEAL_L_L,LONG_CRACK_NWP_SEAL_L_M,LONG_CRACK_NWP_SEAL_L_H,TRANS_CRACK_NO_L,TRANS_CRACK_NO_M,TRANS_CRACK_NO_H,TRANS_CRACK_L_L,TRANS_CRACK_L_M,TRANS_CRACK_L_H,TRANS_CRACK_SEAL_L_L,TRANS_CRACK_SEAL_L_M,TRANS_CRACK_SEAL_L_H,PATCH_NO_L,PATCH_NO_M,PATCH_NO_H,PATCH_A_L,PATCH_A_M,PATCH_A_H,POTHOLES_NO_L,POTHOLES_NO_M,POTHOLES_NO_H,POTHOLES_A_L,POTHOLES_A_M,POTHOLES_A_H,SHOVING_NO,SHOVING_A,BLEEDING,POLISH_AGG_A,RAVELING,PUMPING_NO,PUMPING_L,OTHER,SURVEY_WIDTH,WP_LENGTH_CRACKED,TRANS_CRACK_L_GT183
4,Arizona,0669,10/13/2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
30,Montana,0805,09/13/2000,1,8.69999980926514,0,0,0,0,0,0,0,0,27.1000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,56.2999992370605,0
30,Montana,0806,09/13/2000,1,4.59999990463257,0,0,0,0,0,0,0,0,29.1000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,44.5999984741211,0
53,Washington,0801,09/20/2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,39.2000007629395,0,0,,3.70000004768372,0,0
53,Washington,0802,09/20/2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6000003814697,0,0,11.1000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,0,0
30,Montana,0114,09/11/2000,1,5.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59999990463257,19.2999992370605,0
4,Arizona,0502,10/17/2000,3,34.7000007629395,163.899993896484,106.300003051758,274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,10,104.5,,3.79999995231628,304.799987792969,0
4,Arizona,0503,10/16/2000,3,0,0,0,0,0,0,0,0,0,49.7999992370605,12.5,0,0,0,0,4.80000019073486,0,0,0,0,0,30,20,0,61.7999992370605,63.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,FOGLINE PARTIALLY CRACKING. SEC EXHIBIT. 1M OF RAVLING NOT RATED DUE TO FOGSEAL.,3.79999995231628,62.2999992370605,110.699996948242
4,Arizona,0504,10/16/2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,3.70000004768372
4,Arizona,0505,10/18/2000,3,0,37.4000015258789,121.699996948242,0,0,0,0,0,0,0,5.40000009536743,0,0,0,0,2.79999995231628,22.1000003814697,0,0,0,0,11,13,8,16.5,31.1000003814697,13.1999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,8,79,,3.79999995231628,143.800003051758,28.8999996185303
4,Arizona,0506,10/17/2000,3,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,4.30000019073486,13.3000001907349,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,SECTION EXHIBITING 4.8M OF RAVELING BUT WAS NOT RATED DUE TO FOG SEAL SURFACE.,3.79999995231628,9.5,2.29999995231628
4,Arizona,0507,10/16/2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,0
4,Arizona,0508,10/17/2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0999984741211,0,0,0,0,24,9,0,47.0999984741211,28.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,53.5999984741211
4,Arizona,0509,10/17/2000,3,0,0,0,0,0,0,0,0,0,18.7000007629395,47.5,0,0,0,0,15.3999996185303,32.0999984741211,2.5,0,0,0,18,22,7,31.7999992370605,59.4000015258789,24.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,66.1999969482422,93.8000030517578
4,Arizona,0559,10/18/2000,3,0,0,0,0,0,0,0,0,0,1.5,8.5,0,0,0,0,19.7999992370605,69,0,0,0,0,17,7,0,20.8999996185303,21.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,10,23.5
4,Arizona,0560,10/18/2000,3,0,33.5999984741211,140.5,0,0,0,0,0,0,14.5,12.3000001907349,0,0,0,0,1,108.5,0,0,0,0,11,2,0,14.8999996185303,3.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,9,129.5,,3.79999995231628,185.800003051758,11.6000003814697
6,California,A805,12/12/2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
56,Wyoming,2020,11/15/2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,CHIP SEAL WITH MODIFIED BINDER SECTION,3.70000004768372,0,5.09999990463257
6,California,0659,08/15/2000,4,181.100006103516,67.8000030517578,0,0,0,0,0,0,0,31.2000007629395,0,0,31.2000007629395,0,0,621.599975585938,0,0,621.599975585938,0,0,67,19,2,90.6999969482422,30.5,5,82.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,422.899993896484,70.1999969482422
30,Montana,0114,01/08/2001,1,9.60000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,28.8999996185303,0
8,Colorado,1053,04/13/2001,1,17.5,0.800000011920929,0,0,0,0,0,0,0,8.89999961853027,0,0,0,0,0,4.30000019073486,4.5,20.1000003814697,0,0,0,8,4,0,5.5,3.09999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,,3.70000004768372,104.699996948242,0
8,Colorado,7780,04/24/2001,1,14,0,1.29999995231628,0,0,0,0,0,0,0,14.5,18.7999992370605,0,0,0,2.79999995231628,50.7000007629395,106,2.79999995231628,0,0,17,6,17,17,22.6000003814697,50.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.800003051758,0,0,,3.79999995231628,57.7999992370605,58.0999984741211
48,Texas,0802,11/08/2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RECENT SEAL COAT (SUMMER 2011?),3.70000004768372,0,3.5
48,Texas,3669,11/10/2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHIP SEAL BETWEEN 08/2003 AND 11/2005; SLURRY SEAL SINCE 2005,3.70000004768372,0,0
49,Utah,0803,10/09/2012,2,0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7999992370605,18.1000003814697,85.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,1.89999997615814,0
49,Utah,1001,10/15/2012,3,14,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,156.5,13.6000003814697,0,0,0,32,42,2,24.7999992370605,84.8000030517578,7.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHIPSEAL APPLIED.,3.70000004768372,75,76.5999984741211
49,Utah,0804,10/09/2012,2,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2000007629395,84.8000030517578,19.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,2.79999995231628,0
48,Texas,3855,11/07/2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPORATIC RAVELING NOTED THROUGHOUT CHIP SEAL THAT WAS PLACED IN 2006 540 S.M.,3.70000004768372,0,0
48,Texas,A502,06/18/2012,2,0.300000011920929,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,55.7000007629395,305,0,54,302,0,157,1,0,199,1.5,0,180.800003051758,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,5.19999980926514,111.900001525879
39,Ohio,5003,09/27/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY/POST REHAB VISIT,3.70000004768372,0,0
39,Ohio,3013,08/28/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.59999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POST REHAB TESTING. NEW AC OVERLAY,3.70000004768372,0,0
18,Indiana,6012,10/09/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY. POST REHAB VISIT.,3.5,0,0
20,Kansas,3013,09/25/2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY. POST REHAB VISIT,3.70000004768372,0,0
20,Kansas,1005,09/26/2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15.8999996185303,0,0,14.8000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY. POST REHAB VISIT,3.70000004768372,0,13.8999996185303
20,Kansas,6026,09/27/2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW AC OVERLAY. POST REHAB VISIT.,3.70000004768372,0,0
83,Manitoba,6454,08/17/2012,15,0.699999988079071,0.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20000004768372,3.5,0,0,0,0,10,1,0,10.1000003814697,1.89999997615814,0,0,0,0,21,0,0,34.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,72.3000030517578,0,0,SECTION RECEIVED PATCHING MAINTENANCE.  DECREASE IN TRANS CRACKS DUE TO PATCHING,3.70000004768372,6.90000009536743,1.89999997615814
4,Arizona,0504,12/10/2002,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3000001907349,0,0,0,8,1,0,15.5,3.79999995231628,0,3.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,16.7000007629395
4,Arizona,0507,12/10/2002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,0,0
4,Arizona,0508,12/11/2002,4,0,0,0,0,0,0,0,0,0,3.90000009536743,0,0,3.90000009536743,0,0,160.199996948242,0,0,157.800003051758,0,0,52,0,0,116.699996948242,0,0,103.599998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,3.90000009536743,100.300003051758
4,Arizona,0509,12/11/2002,5,2.70000004768372,0,0,0,0,0,0,0,0,137.399993896484,0,0,127.599998474121,0,0,70.8000030517578,0,0,70.8000030517578,0,0,78,0,0,144.800003051758,0,0,134.100006103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.70000004768372,144.699996948242,107.599998474121
6,California,0504,12/17/2002,3,67.1999969482422,0,0.600000023841858,0,0,0,0,0,0,4.90000009536743,0,0,0,0,0,2.59999990463257,247.600006103516,8.19999980926514,0,0,0,17,31,3,14.5,36.2000007629395,3.40000009536743,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,76.1999969482422,2,2,,3.70000004768372,143.199996948242,15.1000003814697
6,California,0567,01/29/2003,4,57.0999984741211,18.7000007629395,6.19999980926514,0,0,0,0,0,0,1,0,0,0,0,0,31.6000003814697,45,8,0,0,0,96,10,0,50,5.19999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.1999998092651,,3.70000004768372,219.5,2.09999990463257
6,California,2647,03/12/2003,1,28,4.59999990463257,6.09999990463257,0,0,0,0,0,0,12.6999998092651,2.70000004768372,0,0,0,0,19.7999992370605,9.30000019073486,305,0,0,0,27,20,52,22.2999992370605,31.1000003814697,131.100006103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,12,18.8999996185303,,3.90000009536743,137.600006103516,130
53,Washington,1006,04/16/2003,3,66.0999984741211,57.0999984741211,0,0,0,0,0,0,0,2.79999995231628,0,0,0,0,0,3.40000009536743,146.600006103516,0,0,0,0,21,19,26,10.3000001907349,20.6000003814697,38.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3.79999995231628,225.600006103516,26.7999992370605
6,California,8202,05/20/2003,2,0,2.70000004768372,0,0,0,0,0,0,0,30,73.4000015258789,7.80000019073486,6.69999980926514,0,0,53.5999984741211,141.5,12.6000003814697,4.09999990463257,4.40000009536743,0,25,52,17,26.2999992370605,137.399993896484,55.2000007629395,3.40000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,16,19.2000007629395,,3.70000004768372,116.400001525879,162.199996948242
6,California,A352,05/21/2003,3,12.8999996185303,8.69999980926514,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,17.7000007629395,98.5,0,12.3999996185303,98.5,0,33,25,0,36,44.9000015258789,0,19.7000007629395,37.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,,3.70000004768372,104.400001525879,40.7999992370605
6,California,A353,05/21/2003,3,3.70000004768372,0,0,0,0,0,0,0,0,22.7999992370605,0,0,20.1000003814697,0,0,232.600006103516,0,0,231.300003051758,0,0,86,0,3,100,0,2,75.5999984741211,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,3,,3.70000004768372,35,43.4000015258789
6,California,A361,05/22/2003,3,3.40000009536743,6.30000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,143.800003051758,3.5,0,141.300003051758,3.5,0,47,10,3,53.7000007629395,20.8999996185303,3.90000009536743,43.7999992370605,18,3.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,39,36.7999992370605
6,California,A362,05/21/2003,3,1.29999995231628,12,0,0,0,0,0,0,0,1.70000004768372,0,0,1.70000004768372,0,0,205.199996948242,25,0,201.800003051758,25,0,33,27,3,32.5,55.5999984741211,4.80000019073486,24.3999996185303,53.2999992370605,4.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,59.2999992370605,52.0999984741211
6,California,A363,05/21/2003,3,2.90000009536743,19.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,258.600006103516,0,0,83,6,2,118.300003051758,13.3999996185303,6.09999990463257,107,3.70000004768372,3.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,2.09999990463257,,3.70000004768372,136.800003051758,65.8000030517578
2,Alaska,1001,06/16/2003,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,152.399993896484,0,0,0,0,4,1,5,2.79999995231628,4,18.2999992370605,0.5,0,0,0,0,1,0,0,10.6000003814697,0,0,0,0,0,0,0,0,1.5,0,88.3000030517578,0,0,,4,0,21.7999992370605
2,Alaska,1002,06/13/2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4000015258789,0,0,0,0,2,0,7,1.39999997615814,0,23.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.300003051758,0,0,,3.70000004768372,0,22.2000007629395
2,Alaska,1004,06/12/2003,3,0.300000011920929,0,0,0,0,0,0,0,0,1.5,5.30000019073486,0,0.800000011920929,0,0,13.6000003814697,40.7999992370605,0,11.3999996185303,0,0,5,21,3,6.19999980926514,65.5,11.1000003814697,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,8,76
2,Alaska,9035,06/19/2003,4,15,0,0,0,0,0,0,0,0,8.69999980926514,0,0,8.69999980926514,0,0,24.2999992370605,0,0,24.2999992370605,0,0,17,1,0,30.1000003814697,3.79999995231628,0,29.2999992370605,3.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,,3.79999995231628,56.9000015258789,26.6000003814697
6,California,1253,05/14/2003,1,24.2999992370605,96.4000015258789,0,0,0,0,0,0,0,2.5,0,0,0,0,0,13.6000003814697,150.100006103516,0,1.60000002384186,0,0,17,56,32,47.9000015258789,56.5,48.2999992370605,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,4.5,,3.70000004768372,217.800003051758,49.4000015258789
6,California,2002,05/07/2003,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
6,California,2040,05/12/2003,7,13.6000003814697,2.90000009536743,0,0,0,0,0,0,0,2.70000004768372,1.70000004768372,0,0,0,0,23,16.2999992370605,0.899999976158142,0,0,0,16,14,6,21.7999992370605,32.9000015258789,11.6000003814697,0,0,0,3,1,1,0.5,0.300000011920929,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,,3.70000004768372,53.9000015258789,40.7999992370605
6,California,2041,05/13/2003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,0,0
41,Oregon,7018,05/05/2003,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,39,34.7999992370605,0,0,6.19999980926514,0,2,7,0,2.59999990463257,22.7999992370605,0,0,22.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,,3.70000004768372,0,21.2000007629395
81,Alberta,0502,07/22/2003,3,93,101.599998474121,27.2999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,149.800003051758,10.6000003814697,0,0,0,34,21,0,16.7000007629395,13.5,0,0.699999988079071,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,288.799987792969,0
81,Alberta,0501,07/18/2003,8,18.2999992370605,1.29999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90000009536743,1,18.5,2.90000009536743,0,1.29999995231628,5,0,2,2,0,7.09999990463257,0,0,0,14,1,8,3.5,0.100000001490116,11.1000003814697,0,0,0,0,0,0,0,0,,,,1,1,,3.70000004768372,63.5999984741211,7.09999990463257
4,Arizona,0115,04/19/2004,3,30.2000007629395,4.90000009536743,1.79999995231628,0,0,0,0,0,0,8.60000038146973,0,0,7.09999990463257,0,0,19.3999996185303,10.1000003814697,0,0,0,0,16,4,0,8.30000019073486,3.5,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.799987792969,0,0,,3.79999995231628,136.100006103516,2.29999995231628
40,Oklahoma,0115,07/24/2012,2,10.3000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.699996948242,0,0,0,0,0,33,0,0,24.2999992370605,0,0,0,0,0,0,1,0,0,63.7999992370605,0,0,0,0,0,0,0,0,0,165,0,0,0,0,,3.79999995231628,90.5,0
40,Oklahoma,0114,07/24/2012,2,83.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5999984741211,44,0,0,0,0,102,0,0,87.9000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,261,7.40000009536743
53,Washington,0802,05/09/2012,4,0.699999988079071,0,3.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,67,68.3000030517578,0,0,0,0,4,0,0,2.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.1000003814697,FOGSEAL SURFACE. TACK COAT OVER CHIPSEAL.,3.70000004768372,19.7000007629395,0
53,Washington,0801,05/09/2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOGSEAL SURFACE. TACK COAT OVER CHIPSEAL.,3.70000004768372,0,0
40,Oklahoma,0160,07/24/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.899993896484,0,0,0,0,0,9,0,0,7.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.5,0,0,0,0,,3.79999995231628,0,7.80000019073486
83,Manitoba,0509,08/14/2012,5,36.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48.0999984741211,0,0,0,0,0,176,2,0,171.100006103516,7.09999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INCREASE IN FATIGUE AND TRANSVERSE CRACKING,3.70000004768372,120.5,59.5999984741211
83,Manitoba,0506,08/15/2012,5,33.5999984741211,0,0,0,0,0,29,0,0,0,0,0,0,0,0,90,0,0,0,0,0,287,0,0,287.399993896484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INCREASE IN FATIGUE AND TRANSVERSE CRACKING,3.70000004768372,118.900001525879,72.1999969482422
83,Manitoba,0505,08/16/2012,6,25.1000003814697,0,0,0,0,0,12.3000001907349,0,0,0,0,0,0,0,0,70.3000030517578,0,0,0,0,0,202,2,0,227.399993896484,7.69999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3000030517578,0,0,INCREASE IN FATIGUE AND TRANSVERSE CRACKING,3.70000004768372,126.599998474121,87.5999984741211
39,Ohio,0901,10/23/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC OVERLAY IN FALL 2012 (WARM MIX), POST REHAB VISIT",3.70000004768372,0,0
39,Ohio,0902,10/22/2012,2,0.600000023841858,0,0,0,0,0,0,0,0,15.6000003814697,0,0,15.6000003814697,0,0,102.300003051758,0,0,78.5999984741211,0,0,9,0,0,25.7000007629395,0,0,25.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,NONE,3.70000004768372,17.6000003814697,23.1000003814697
39,Ohio,0903,10/22/2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NEW AC OVERLAY IN FALL 2012 (WARM MIX), POST REHAB VISIT",3.70000004768372,0,0
6,California,A805,11/16/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,1.70000004768372,0,0,0,0,3,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.900024414063,0,0,,3.70000004768372,0,0
6,California,A806,11/16/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9000015258789,0,0,0,0,0,7,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.900024414063,0,0,,3.70000004768372,0,0
35,New Mexico,0801,08/16/2012,1,21.2999992370605,2.79999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,133.899993896484,79.5999984741211,0,0,0,0,6,0,0,8.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5999984741211,0,0,,3.70000004768372,132,2.5
6,California,7452,11/07/2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.79999995231628,0,0
4,Arizona,1022,01/12/2010,3,5.30000019073486,4.19999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60000002384186,299.399993896484,0,0,0,0,20,7,0,18.7999992370605,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.70000004768372,27.5,2.40000009536743
